triplet,ft,q,d,seed,ap50,lat_p50_ms,src,planes_s1,planes_s2,planes_s3,total_prune_pct,build_success
T10_p11,8,int8_pc_wo,D18_edge_only_1gb,-1,0.5406028739673489,8.199483596523091,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,int8_pc_wo,D19_edge_only_8gb,-1,0.5406028739673489,7.942048460791298,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,int8_pc_wo,D1_default_4gb,-1,0.5406028739673489,6.830269843470705,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,int8_pc_wo,D20_edge_only_16gb,-1,0.5406028739673489,8.252615872916317,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,int8_pc_wo,D21_default_4gb_BL0,-1,0.5406028739673489,8.994860336803551,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,int8_pc_wo,D22_cublas_lt_8gb_BL0,-1,0.5406028739673489,12.856957349615385,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,int8_pc_wo,D23_all_enabled_4gb_BL0,-1,0.5406028739673489,10.328945941395627,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,int8_pc_wo,D24_edge_only_4gb_BL0,-1,0.5406028739673489,10.294314450129193,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,int8_pc_wo,D25_default_4gb_BL3,-1,0.5406028739673489,10.34112261158847,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,int8_pc_wo,D26_cublas_lt_8gb_BL3,-1,,,e2e_bench_v1,16,128,256,0.1071428571428571,False
T10_p11,8,int8_pc_wo,D27_all_enabled_4gb_BL3,-1,0.5406028739673489,11.058277120424638,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,int8_pc_wo,D28_edge_only_4gb_BL3,-1,0.5406028739673489,14.262588517189984,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,int8_pc_wo,D29_default_4gb_BL5,-1,0.5406028739673489,8.32887044691886,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,int8_pc_wo,D2_with_cudnn_8gb,-1,0.5406028739673489,7.851962244624743,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,int8_pc_wo,D30_cublas_lt_8gb_BL5,-1,0.5406028739673489,6.919859720603744,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,int8_pc_wo,D31_all_enabled_4gb_BL5,-1,0.5406028739673489,8.51097149335208,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,int8_pc_wo,D32_edge_only_4gb_BL5,-1,0.5406028739673489,8.222095236529125,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,int8_pc_wo,D3_cublas_lt_16gb,-1,0.5406028739673489,7.940541227290051,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,int8_pc_wo,D4_all_enabled_1gb,-1,0.5406028739673489,7.882972542818337,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,int8_pc_wo,D5_default_1gb,-1,0.5406028739673489,7.374680215429159,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,int8_pc_wo,D6_default_8gb,-1,0.5406028739673489,7.791639103743337,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,int8_pc_wo,D7_default_16gb,-1,0.5406028739673489,7.467412213102023,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,int8_pc_wo,D8_with_cudnn_4gb,-1,0.5406028739673489,9.468809268828018,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,int8_pc_wo,D9_cublas_lt_4gb,-1,0.5406028739673489,7.212556194828453,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s0,D10_cublas_lt_8gb,-1,0.5371980450377911,8.009515304181367,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s0,D11_all_enabled_4gb,-1,0.5371980450377911,7.891544919857416,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s0,D12_edge_only_4gb,-1,0.5371980450377911,8.117825364470065,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s0,D13_with_cudnn_1gb,-1,0.5371980450377911,8.149686929776593,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s0,D14_with_cudnn_16gb,-1,0.5371980450377911,7.590029130531803,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s0,D15_cublas_lt_1gb,-1,0.5371980450377911,7.985938359736177,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s0,D16_all_enabled_8gb,-1,0.5371980450377911,8.274227766322568,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s0,D17_all_enabled_16gb,-1,0.5371980450377911,7.933831842434099,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s0,D18_edge_only_1gb,-1,0.5371980450377911,5.90107322818801,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s0,D19_edge_only_8gb,-1,0.5371980450377911,8.342934660638617,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s0,D1_default_4gb,-1,0.5371980450377911,7.447236330597716,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s0,D20_edge_only_16gb,-1,0.5371980450377911,8.02873645351442,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s0,D21_default_4gb_BL0,-1,0.5371980450377911,10.712315413415032,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s0,D22_cublas_lt_8gb_BL0,-1,0.5371980450377911,13.487304400367934,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s0,D23_all_enabled_4gb_BL0,-1,0.5371980450377911,12.515158986322184,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s0,D24_edge_only_4gb_BL0,-1,0.5371980450377911,9.02319412048671,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s0,D25_default_4gb_BL3,-1,0.5371980450377911,35.12814748201439,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s0,D26_cublas_lt_8gb_BL3,-1,0.5371980450377911,21.671008091954423,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s0,D27_all_enabled_4gb_BL3,-1,0.5371980450377911,17.217749433536042,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s0,D28_edge_only_4gb_BL3,-1,0.5371980450377911,10.81936103017628,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s0,D29_default_4gb_BL5,-1,0.5371980450377911,8.020854220974535,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s0,D2_with_cudnn_8gb,-1,0.5371980450377911,7.706083799037665,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s0,D30_cublas_lt_8gb_BL5,-1,0.5371980450377911,8.463416037834854,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s0,D31_all_enabled_4gb_BL5,-1,0.5371980450377911,8.193544633924716,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s0,D32_edge_only_4gb_BL5,-1,0.5371980450377911,8.383775717232012,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s0,D3_cublas_lt_16gb,-1,0.5371980450377911,7.854669758264683,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s0,D4_all_enabled_1gb,-1,0.5371980450377911,8.034877797543576,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s0,D5_default_1gb,-1,0.5371980450377911,7.6533755595574195,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s0,D6_default_8gb,-1,0.5371980450377911,7.859009371868676,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s0,D7_default_16gb,-1,0.5371980450377911,7.599991184010226,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s0,D8_with_cudnn_4gb,-1,0.5371980450377911,7.159646513932315,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s0,D9_cublas_lt_4gb,-1,0.5371980450377911,7.207586417159244,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s2,D10_cublas_lt_8gb,-1,0.540872842027096,7.6225612568078995,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s2,D11_all_enabled_4gb,-1,0.540872842027096,7.9136713420636955,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s2,D12_edge_only_4gb,-1,0.540872842027096,8.00307318010116,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s2,D13_with_cudnn_1gb,-1,0.540872842027096,8.352990704791944,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s2,D14_with_cudnn_16gb,-1,0.540872842027096,8.478147151808855,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s2,D15_cublas_lt_1gb,-1,0.540872842027096,7.449855025821198,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s2,D16_all_enabled_8gb,-1,0.540872842027096,8.408745768298692,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s2,D17_all_enabled_16gb,-1,0.540872842027096,8.887419502197858,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s2,D18_edge_only_1gb,-1,0.540872842027096,8.003944343772611,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s2,D19_edge_only_8gb,-1,0.540872842027096,7.872912300480721,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s2,D1_default_4gb,-1,0.540872842027096,7.7378299410686875,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s2,D20_edge_only_16gb,-1,0.540872842027096,7.857058113158922,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s2,D21_default_4gb_BL0,-1,0.540872842027096,9.781759171132855,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s2,D22_cublas_lt_8gb_BL0,-1,0.540872842027096,10.507667444934569,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s2,D23_all_enabled_4gb_BL0,-1,0.540872842027096,10.264158380069468,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s2,D24_edge_only_4gb_BL0,-1,0.540872842027096,13.793464932184431,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s2,D25_default_4gb_BL3,-1,0.540872842027096,46.79369595328117,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s2,D26_cublas_lt_8gb_BL3,-1,0.540872842027096,33.54950397058379,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s2,D27_all_enabled_4gb_BL3,-1,0.540872842027096,11.041854148148557,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s2,D28_edge_only_4gb_BL3,-1,0.540872842027096,47.4158368895211,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s2,D29_default_4gb_BL5,-1,0.540872842027096,8.833493072333058,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s2,D2_with_cudnn_8gb,-1,0.540872842027096,7.952393789816641,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s2,D30_cublas_lt_8gb_BL5,-1,0.540872842027096,7.932598298774969,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s2,D31_all_enabled_4gb_BL5,-1,0.540872842027096,8.30315827231204,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s2,D32_edge_only_4gb_BL5,-1,0.540872842027096,7.471914939720326,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s2,D3_cublas_lt_16gb,-1,0.540872842027096,7.74172970370078,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s2,D4_all_enabled_1gb,-1,0.540872842027096,7.638853347001789,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s2,D5_default_1gb,-1,0.540872842027096,8.299698803930406,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s2,D6_default_8gb,-1,0.540872842027096,7.7288234102969575,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s2,D7_default_16gb,-1,0.540872842027096,8.30935392280444,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s2,D8_with_cudnn_4gb,-1,0.540872842027096,8.11835259141874,e2e_bench_v1,16,128,256,0.1071428571428571,True
T10_p11,8,mix_s2,D9_cublas_lt_4gb,-1,0.540872842027096,7.829320806420044,e2e_bench_v1,16,128,256,0.1071428571428571,True
T11_p14,8,fp16,D10_cublas_lt_8gb,-1,0.5253153610125597,7.587806092097755,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp16,D11_all_enabled_4gb,-1,0.5253153610125597,8.21503680336488,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp16,D12_edge_only_4gb,-1,0.5253153610125597,7.446459952938373,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp16,D13_with_cudnn_1gb,-1,0.5253153610125597,8.167292281255412,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp16,D14_with_cudnn_16gb,-1,0.5253153610125597,8.143508158166473,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp16,D15_cublas_lt_1gb,-1,0.5253153610125597,7.571329495174035,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp16,D16_all_enabled_8gb,-1,0.5253153610125597,8.376191513242759,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp16,D17_all_enabled_16gb,-1,0.5253153610125597,8.537988927935958,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp16,D18_edge_only_1gb,-1,0.5253153610125597,8.387291575804342,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp16,D19_edge_only_8gb,-1,0.5253153610125597,8.150344515062653,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp16,D1_default_4gb,-1,0.5253153610125597,7.207279929310998,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp16,D20_edge_only_16gb,-1,0.5253153610125597,8.894288710390397,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp16,D21_default_4gb_BL0,-1,0.5253153610125597,11.768513342552003,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp16,D22_cublas_lt_8gb_BL0,-1,0.5253153610125597,9.1581549248436,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp16,D23_all_enabled_4gb_BL0,-1,0.5253153610125597,9.93223237848162,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp16,D24_edge_only_4gb_BL0,-1,0.5253153610125597,13.921527135840694,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp16,D25_default_4gb_BL3,-1,0.5253153610125597,55.89964895020459,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp16,D26_cublas_lt_8gb_BL3,-1,0.5253153610125597,56.78881941723313,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp16,D27_all_enabled_4gb_BL3,-1,0.5253153610125597,31.338138514572233,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp16,D28_edge_only_4gb_BL3,-1,0.5253153610125597,9.926139595271584,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp16,D29_default_4gb_BL5,-1,0.5253153610125597,8.406752303450132,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp16,D2_with_cudnn_8gb,-1,0.5253153610125597,7.307222678111726,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp16,D30_cublas_lt_8gb_BL5,-1,0.5253153610125597,8.568091911635554,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp16,D31_all_enabled_4gb_BL5,-1,0.5253153610125597,8.953128581251432,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp16,D32_edge_only_4gb_BL5,-1,0.5253153610125597,17.56009503523433,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp16,D3_cublas_lt_16gb,-1,0.5253153610125597,8.115150742982626,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp16,D4_all_enabled_1gb,-1,0.5253153610125597,8.360330233044206,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp16,D5_default_1gb,-1,0.5253153610125597,8.338086042377489,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp16,D6_default_8gb,-1,0.5253153610125597,8.018635308456853,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp16,D7_default_16gb,-1,0.5253153610125597,8.054019922423679,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp16,D8_with_cudnn_4gb,-1,0.5253153610125597,8.281511773411212,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp16,D9_cublas_lt_4gb,-1,0.5253153610125597,7.991516206395291,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp32,D10_cublas_lt_8gb,-1,0.5252765240712736,10.118282725055904,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp32,D11_all_enabled_4gb,-1,0.5252765240712736,9.659763799455575,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp32,D12_edge_only_4gb,-1,0.5252765240712736,10.311989234283239,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp32,D13_with_cudnn_1gb,-1,0.5252765240712736,10.705732598634592,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp32,D14_with_cudnn_16gb,-1,0.5252765240712736,10.615497139654297,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp32,D15_cublas_lt_1gb,-1,0.5252765240712736,10.766070513455436,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp32,D16_all_enabled_8gb,-1,0.5252765240712736,10.925272230470803,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp32,D17_all_enabled_16gb,-1,0.5252765240712736,10.993480865846553,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp32,D18_edge_only_1gb,-1,0.5252765240712736,10.855500264874205,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp32,D19_edge_only_8gb,-1,0.5252765240712736,10.603745454969605,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp32,D1_default_4gb,-1,0.5252765240712736,9.767103418974552,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp32,D20_edge_only_16gb,-1,0.5252765240712736,10.520900294479999,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp32,D21_default_4gb_BL0,-1,0.5252765240712736,14.81619765992974,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp32,D22_cublas_lt_8gb_BL0,-1,0.5252765240712736,17.889663710101576,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp32,D23_all_enabled_4gb_BL0,-1,0.5252765240712736,19.4761310276191,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp32,D24_edge_only_4gb_BL0,-1,0.5252765240712736,14.47205229620818,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp32,D25_default_4gb_BL3,-1,,,e2e_bench_v1,64,64,256,0.1428571428571429,False
T11_p14,8,fp32,D26_cublas_lt_8gb_BL3,-1,,,e2e_bench_v1,64,64,256,0.1428571428571429,False
T11_p14,8,fp32,D27_all_enabled_4gb_BL3,-1,0.5252765240712736,18.801091967421467,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp32,D28_edge_only_4gb_BL3,-1,,,e2e_bench_v1,64,64,256,0.1428571428571429,False
T11_p14,8,fp32,D29_default_4gb_BL5,-1,0.5252765240712736,10.76554895148936,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp32,D2_with_cudnn_8gb,-1,0.5252765240712736,10.902842589119835,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp32,D30_cublas_lt_8gb_BL5,-1,0.5252765240712736,11.210611516436998,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp32,D31_all_enabled_4gb_BL5,-1,0.5252765240712736,10.905922242955594,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp32,D32_edge_only_4gb_BL5,-1,0.5252765240712736,11.334347379612229,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp32,D3_cublas_lt_16gb,-1,0.5252765240712736,10.595476367319735,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp32,D4_all_enabled_1gb,-1,0.5252765240712736,10.84909344975134,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp32,D5_default_1gb,-1,0.5252765240712736,10.637980996310748,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp32,D6_default_8gb,-1,0.5252765240712736,10.3991938544924,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp32,D7_default_16gb,-1,0.5252765240712736,9.720147240790403,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp32,D8_with_cudnn_4gb,-1,0.5252765240712736,11.045842455358228,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,fp32,D9_cublas_lt_4gb,-1,0.5252765240712736,10.257399174894811,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,int8_ent,D10_cublas_lt_8gb,-1,0.4294462111047673,10.05351485959764,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,int8_ent,D11_all_enabled_4gb,-1,0.4294462111047673,10.375822673040188,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,int8_ent,D12_edge_only_4gb,-1,0.4294462111047673,10.94167322255254,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,int8_ent,D13_with_cudnn_1gb,-1,0.4294462111047673,7.511691948517869,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,int8_ent,D14_with_cudnn_16gb,-1,0.4294462111047673,7.753903508873956,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,int8_ent,D15_cublas_lt_1gb,-1,0.4294462111047673,6.689594135634198,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,int8_ent,D16_all_enabled_8gb,-1,0.4294462111047673,8.394881808459019,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,int8_ent,D17_all_enabled_16gb,-1,0.4294462111047673,7.648973316556585,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,int8_ent,D18_edge_only_1gb,-1,0.4294462111047673,8.025553361904302,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,int8_ent,D19_edge_only_8gb,-1,0.4294462111047673,7.306432510117582,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,int8_ent,D1_default_4gb,-1,0.4294462111047673,6.917901800383943,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,int8_ent,D20_edge_only_16gb,-1,0.4294462111047673,7.7803210782902585,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,int8_ent,D21_default_4gb_BL0,-1,0.4294462111047673,8.989111489253068,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,int8_ent,D22_cublas_lt_8gb_BL0,-1,0.4294462111047673,12.946039612292005,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,int8_ent,D23_all_enabled_4gb_BL0,-1,0.4294462111047673,9.162106991420602,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,int8_ent,D24_edge_only_4gb_BL0,-1,0.4294462111047673,9.033725607811643,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,int8_ent,D25_default_4gb_BL3,-1,0.4294462111047673,14.552630315166315,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,int8_ent,D26_cublas_lt_8gb_BL3,-1,0.4294462111047673,11.585096005690598,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,int8_ent,D27_all_enabled_4gb_BL3,-1,0.4294462111047673,48.96991777950805,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,int8_ent,D28_edge_only_4gb_BL3,-1,,,e2e_bench_v1,64,64,256,0.1428571428571429,False
T11_p14,8,int8_ent,D29_default_4gb_BL5,-1,0.4294462111047673,7.7051397134458535,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,int8_ent,D2_with_cudnn_8gb,-1,0.4294462111047673,8.058900894860356,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,int8_ent,D30_cublas_lt_8gb_BL5,-1,0.4294462111047673,7.537044574081611,e2e_bench_v1,64,64,256,0.1428571428571429,True
T11_p14,8,int8_ent,D31_all_enabled_4gb_BL5,-1,0.4294462111047673,7.207009826037196,e2e_bench_v1,64,64,256,0.1428571428571429,True
